number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_dropout,params_layers,params_loss,params_max_lr,params_pct_start,params_weight_decay,params_width,user_attrs_constraint_adjusted_dropout,state
98,1.2696595549583436,2025-10-13 19:44:22.236595,2025-10-13 19:44:34.843978,0 days 00:00:12.607383,gelu,32,0.0,6,mae,0.0012057171997413162,0.270278653554273,2.377776964493195e-06,512,,COMPLETE
99,1.2711084365844727,2025-10-13 19:44:34.939238,2025-10-13 19:44:49.908508,0 days 00:00:14.969270,gelu,32,0.0,6,mae,0.0012013622068487058,0.26837218592460155,2.217306974489717e-06,512,,COMPLETE
100,1.2613610744476318,2025-10-13 19:44:50.004525,2025-10-13 19:45:06.096033,0 days 00:00:16.091508,gelu,32,0.0,6,mae,0.0011214383474632942,0.27658631384851673,3.182385688527327e-06,512,,COMPLETE
101,1.262550163269043,2025-10-13 19:45:06.190031,2025-10-13 19:45:22.440285,0 days 00:00:16.250254,gelu,32,0.0,6,mae,0.0011244483655804825,0.2790844755318774,3.1070633713640993e-06,512,,COMPLETE
102,1.2611895680427552,2025-10-13 19:45:22.532448,2025-10-13 19:45:39.689162,0 days 00:00:17.156714,gelu,32,0.0,6,mae,0.001121324811642561,0.27955020493307614,3.192485773031495e-06,512,,COMPLETE
103,1.2447542309761048,2025-10-13 19:45:39.783039,2025-10-13 19:45:55.399742,0 days 00:00:15.616703,gelu,32,0.0,6,mae,0.0011439827820673208,0.2738607344286091,5.351398185434745e-06,512,,COMPLETE
104,1.246548104286194,2025-10-13 19:45:55.492892,2025-10-13 19:46:10.785672,0 days 00:00:15.292780,gelu,32,0.0,6,mae,0.0011236128545455701,0.27945497227683586,5.5933759037369035e-06,512,,COMPLETE
105,1.2790570735931397,2025-10-13 19:46:10.877411,2025-10-13 19:46:25.943473,0 days 00:00:15.066062,gelu,32,0.0,6,mae,0.0011343570095698567,0.2779530566398678,9.283623795105257e-06,512,,COMPLETE
106,1.278401243686676,2025-10-13 19:46:26.034971,2025-10-13 19:46:39.541932,0 days 00:00:13.506961,gelu,32,0.0,6,mae,0.0012513352872833004,0.29185591522498977,6.156455379077384e-06,512,,COMPLETE
107,1.2546265482902528,2025-10-13 19:46:39.636714,2025-10-13 19:46:57.161057,0 days 00:00:17.524343,gelu,32,0.0,6,mae,0.0010624802098379376,0.2785804108305429,3.2972033377413166e-06,512,,COMPLETE
108,1.291757595539093,2025-10-13 19:46:57.253265,2025-10-13 19:47:13.146171,0 days 00:00:15.892906,gelu,32,0.0,6,mse,0.0011526655413282723,0.2798544567191424,5.449546777391999e-06,512,,COMPLETE
109,1.2460755228996276,2025-10-13 19:47:13.235751,2025-10-13 19:47:21.727046,0 days 00:00:08.491295,gelu,64,0.0,6,mae,0.001107418071315386,0.28603800608989605,4.141103663010117e-06,512,,COMPLETE
110,1.2244322061538697,2025-10-13 19:47:21.814970,2025-10-13 19:47:31.229326,0 days 00:00:09.414356,gelu,64,0.0,6,mae,0.00106453956650609,0.2886245508240758,4.082570655864438e-06,512,,COMPLETE
111,1.24126638174057,2025-10-13 19:47:31.331419,2025-10-13 19:47:41.051610,0 days 00:00:09.720191,gelu,64,0.0,6,mae,0.0011137158431791562,0.29171594911909543,3.245697312878076e-06,512,,COMPLETE
112,1.2406270027160644,2025-10-13 19:47:41.153836,2025-10-13 19:47:50.320625,0 days 00:00:09.166789,gelu,64,0.0,6,mae,0.0011198678647524878,0.2889473708413342,4.0602392398068305e-06,512,,COMPLETE
113,1.2358421802520752,2025-10-13 19:47:50.421354,2025-10-13 19:47:59.814050,0 days 00:00:09.392696,gelu,64,0.0,6,mae,0.001120143007225763,0.29070486933090756,3.9549354994909515e-06,512,,COMPLETE
114,1.2424244642257691,2025-10-13 19:47:59.913644,2025-10-13 19:48:08.741997,0 days 00:00:08.828353,gelu,64,0.0,6,mae,0.0012585275582136111,0.2871189748244378,4.307742586369189e-06,512,,COMPLETE
115,1.2592037320137024,2025-10-13 19:48:08.837606,2025-10-13 19:48:17.509797,0 days 00:00:08.672191,gelu,64,0.0,6,mae,0.001264289899608836,0.2869656034652979,4.212380927765738e-06,512,,COMPLETE
116,1.254201316833496,2025-10-13 19:48:17.606867,2025-10-13 19:48:25.471469,0 days 00:00:07.864602,gelu,64,0.0,6,huber,0.0012510460404089405,0.2872948913561403,6.868629522767848e-06,512,,COMPLETE
117,1.2491463780403138,2025-10-13 19:48:25.574634,2025-10-13 19:48:33.517940,0 days 00:00:07.943306,gelu,64,0.0,6,huber,0.0013104464414277442,0.28754627850863557,7.032129081823643e-06,512,,COMPLETE
118,1.2544503450393676,2025-10-13 19:48:33.615480,2025-10-13 19:48:41.931879,0 days 00:00:08.316399,gelu,64,0.0,6,huber,0.0013115964646569064,0.28747426457763325,7.416908826749078e-06,512,,COMPLETE
119,1.2537879943847656,2025-10-13 19:48:42.026011,2025-10-13 19:48:50.507874,0 days 00:00:08.481863,gelu,64,0.0,6,huber,0.0012946315964029486,0.3003006635050026,6.7230097480460244e-06,512,,COMPLETE
