number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_dropout,params_layers,params_loss,params_max_lr,params_pct_start,params_weight_decay,params_width,user_attrs_constraint_adjusted_dropout,state
100,1.261361074,44:50.0,45:06.1,0 days 00:00:16.091508,gelu,32,0,6,mae,0.001121438,0.276586314,3.18E-06,512,,COMPLETE
472,1.261548781,43:28.5,43:37.3,0 days 00:00:08.820829,gelu,64,0,6,huber,0.00058477,0.287675851,2.11E-05,512,,COMPLETE
489,1.261640811,46:35.1,46:45.8,0 days 00:00:10.645411,gelu,64,0.1,6,huber,0.000546357,0.264171597,1.27E-05,512,,COMPLETE
436,1.261677337,37:10.7,37:19.9,0 days 00:00:09.168568,gelu,64,0,6,huber,0.000579005,0.258467746,1.80E-05,512,,COMPLETE
216,1.262130654,01:42.8,01:49.6,0 days 00:00:06.788354,gelu,64,0,6,huber,0.001661872,0.312889265,1.01E-05,512,,COMPLETE
95,1.262169671,43:45.0,43:58.5,0 days 00:00:13.558653,gelu,32,0,6,mae,0.000928632,0.27018238,2.14E-06,1024,,COMPLETE
87,1.262471128,42:08.6,42:23.2,0 days 00:00:14.549527,gelu,32,0,6,mae,0.000975176,0.241217379,1.00E-06,1024,,COMPLETE
101,1.262550163,45:06.2,45:22.4,0 days 00:00:16.250254,gelu,32,0,6,mae,0.001124448,0.279084476,3.11E-06,512,,COMPLETE
68,1.26258738,37:18.4,37:34.4,0 days 00:00:16.022680,gelu,32,0.2,5,mae,0.000978931,0.224644726,1.02E-06,1024,,COMPLETE
61,1.262675667,33:59.7,34:34.0,0 days 00:00:34.329301,relu,16,0.1,5,mae,0.00082169,0.248627774,2.63E-06,1024,,COMPLETE
395,1.262703037,30:01.7,30:10.9,0 days 00:00:09.158430,gelu,64,0,6,huber,0.00050058,0.250854342,1.02E-05,512,,COMPLETE
291,1.263019156,11:59.2,12:06.9,0 days 00:00:07.662765,gelu,64,0,4,huber,0.000524981,0.263776693,1.27E-05,512,,COMPLETE
324,1.263281548,17:29.5,17:59.0,0 days 00:00:29.539478,gelu,16,0,6,huber,0.000552506,0.283130277,2.50E-05,512,,COMPLETE
145,1.263763857,52:21.3,52:29.4,0 days 00:00:08.041885,gelu,64,0,6,huber,0.001698704,0.313983734,1.79E-05,512,,COMPLETE
317,1.263787901,16:18.2,16:27.2,0 days 00:00:09.044580,gelu,64,0,6,mse,0.00055685,0.253955825,1.43E-05,512,,COMPLETE
