number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_dropout,params_layers,params_loss,params_max_lr,params_pct_start,params_weight_decay,params_width,user_attrs_constraint_adjusted_dropout,state
371,1.2703047752380372,2025-10-13 22:04:43.716356,2025-10-13 22:05:02.871221,0 days 00:00:19.154865,gelu,64,0.0,4,huber,0.0010207884747918316,0.36263135831008625,1.4914468431144556e-06,128,,COMPLETE
372,1.2777485370635986,2025-10-13 22:05:02.969766,2025-10-13 22:05:23.975616,0 days 00:00:21.005850,gelu,64,0.0,5,mse,0.000960481780232786,0.36816159846241475,2.251582014082985e-06,128,,COMPLETE
373,1.3414579510688782,2025-10-13 22:05:24.076292,2025-10-13 22:05:50.402522,0 days 00:00:26.326230,gelu,64,0.1,5,huber,0.0011009986101023631,0.3609112007549481,1.870416460143072e-05,128,,COMPLETE
374,1.280776858329773,2025-10-13 22:05:50.491304,2025-10-13 22:06:12.180553,0 days 00:00:21.689249,gelu,64,0.0,5,huber,0.0008777846579307093,0.34971245492332603,1.2562394653091861e-06,128,,COMPLETE
375,1.3519065141677857,2025-10-13 22:06:12.281527,2025-10-13 22:06:29.749341,0 days 00:00:17.467814,gelu,64,0.0,2,huber,0.0009895565097103206,0.3058572857422495,1.3735533096147774e-06,128,,COMPLETE
376,1.283641231060028,2025-10-13 22:06:29.849521,2025-10-13 22:06:53.294113,0 days 00:00:23.444592,gelu,64,0.0,5,huber,0.001071383835626452,0.372648354203269,9.31816371883381e-06,128,,COMPLETE
377,1.2852800607681274,2025-10-13 22:06:53.382183,2025-10-13 22:07:15.299221,0 days 00:00:21.917038,gelu,64,0.0,5,huber,0.000924720160903831,0.37767855461183364,1.4293758362002285e-05,128,,COMPLETE
378,1.5128992557525636,2025-10-13 22:07:15.401122,2025-10-13 22:07:48.123064,0 days 00:00:32.721942,gelu,64,0.3,5,huber,0.0009619658538203652,0.3565959600824826,1.5795076715864725e-06,128,,COMPLETE
379,1.2768421053886414,2025-10-13 22:07:48.223841,2025-10-13 22:08:11.048814,0 days 00:00:22.824973,gelu,64,0.0,5,mae,0.0010393196325527352,0.38908454243469875,1.2293322207247902e-06,128,,COMPLETE
380,1.2792087554931642,2025-10-13 22:08:11.136668,2025-10-13 22:08:48.449161,0 days 00:00:37.312493,relu,32,0.0,5,huber,0.0008948968590623705,0.3470155605286634,1.1542312913164018e-06,128,,COMPLETE
381,1.250426721572876,2025-10-13 22:08:48.549727,2025-10-13 22:09:13.031900,0 days 00:00:24.482173,gelu,64,0.0,5,huber,0.0011710774610462415,0.3801529614460222,1.3747407662590235e-06,128,,COMPLETE
382,1.3301129698753358,2025-10-13 22:09:13.133661,2025-10-13 22:09:40.577744,0 days 00:00:27.444083,gelu,64,0.0,6,huber,0.0008443859262792781,0.3655882440673424,1.8972408110032161e-06,256,True,COMPLETE
383,1.2795938372612,2025-10-13 22:09:40.679524,2025-10-13 22:10:02.149383,0 days 00:00:21.469859,gelu,64,0.0,5,huber,0.0009421588595327816,0.33739606401408373,1.1761528006937617e-05,128,,COMPLETE
384,1.3105140924453735,2025-10-13 22:10:02.250663,2025-10-13 22:10:28.585472,0 days 00:00:26.334809,gelu,64,0.2,5,huber,0.0009960695249255982,0.34313345176557053,6.3395403732435455e-06,512,,COMPLETE
385,1.2572767615318299,2025-10-13 22:10:28.686876,2025-10-13 22:10:50.901282,0 days 00:00:22.214406,gelu,64,0.0,4,huber,0.0009126994511373687,0.36872541966574257,1.1470395224612331e-06,128,,COMPLETE
386,1.2839321970939637,2025-10-13 22:10:51.001751,2025-10-13 22:11:10.571661,0 days 00:00:19.569910,gelu,64,0.0,3,huber,0.000973061045138004,0.33497628691417386,1.0085102665898112e-06,128,,COMPLETE
387,1.3560425281524657,2025-10-13 22:11:10.658019,2025-10-13 22:12:29.037590,0 days 00:01:18.379571,gelu,16,0.0,5,huber,0.0008771213046894564,0.35553670212048133,1.5986171342734582e-06,128,,COMPLETE
388,1.2505354523658752,2025-10-13 22:12:29.139681,2025-10-13 22:12:52.047282,0 days 00:00:22.907601,gelu,64,0.0,5,huber,0.0009425177669925785,0.36246543303437884,1.3456768165128825e-06,128,,COMPLETE
389,1.25571608543396,2025-10-13 22:12:52.148673,2025-10-13 22:13:14.497958,0 days 00:00:22.349285,gelu,64,0.0,5,huber,0.000903155906185339,0.37440979105411243,1.9215881734753348e-05,128,,COMPLETE
390,1.3046932816505432,2025-10-13 22:13:14.599265,2025-10-13 22:13:29.632350,0 days 00:00:15.033085,gelu,64,0.0,5,huber,0.0010176723643095034,0.38519420917032104,1.2652647603570166e-06,1024,,COMPLETE
391,1.3191497802734375,2025-10-13 22:13:29.742499,2025-10-13 22:13:52.708343,0 days 00:00:22.965844,gelu,64,0.0,5,huber,0.000859933814182682,0.33977187015714055,1.0046538230772843e-06,128,,COMPLETE
392,1.2734806299209596,2025-10-13 22:13:52.809548,2025-10-13 22:14:17.828268,0 days 00:00:25.018720,gelu,64,0.0,5,huber,0.0009276028457491221,0.325322765086561,2.9447327415237345e-06,128,,COMPLETE
393,1.2631033182144165,2025-10-13 22:14:17.917006,2025-10-13 22:14:39.894431,0 days 00:00:21.977425,gelu,64,0.0,5,huber,0.0012846754063615647,0.33362971434057576,0.0003482526870870542,128,,COMPLETE
394,1.2794708251953124,2025-10-13 22:14:40.005078,2025-10-13 22:15:04.987357,0 days 00:00:24.982279,gelu,64,0.0,5,huber,0.0009706336920725172,0.3521056675343176,3.2034297145558164e-05,128,,COMPLETE
395,1.2987539529800416,2025-10-13 22:15:05.089742,2025-10-13 22:15:27.382175,0 days 00:00:22.292433,gelu,64,0.0,5,mse,0.0008823422050587842,0.34584179717701,1.506030057584645e-06,128,,COMPLETE
396,1.2679416298866273,2025-10-13 22:15:27.480883,2025-10-13 22:15:50.791914,0 days 00:00:23.311031,gelu,64,0.0,5,huber,0.0010528071042360148,0.3951256668005419,1.0532505964502587e-05,128,,COMPLETE
397,1.3553017616271972,2025-10-13 22:15:50.893312,2025-10-13 22:16:18.023761,0 days 00:00:27.130449,gelu,64,0.1,5,huber,0.001005867830768851,0.3194210644340879,1.6023764964307944e-05,128,,COMPLETE
398,1.2833640098571777,2025-10-13 22:16:18.112894,2025-10-13 22:16:39.893486,0 days 00:00:21.780592,gelu,64,0.0,5,huber,0.0009548027613931587,0.37695581849415216,1.1834282855286326e-06,128,,COMPLETE
399,1.2442102670669555,2025-10-13 22:16:39.995016,2025-10-13 22:17:01.505667,0 days 00:00:21.510651,relu,64,0.0,4,huber,0.0008298283311208971,0.3293642236372308,1.3637734840778846e-06,128,,COMPLETE
400,1.2409637928009034,2025-10-13 22:17:01.607060,2025-10-13 22:17:23.702905,0 days 00:00:22.095845,relu,64,0.0,4,huber,0.0007526186839978895,0.3281087323897955,1.8744118763319148e-06,128,,COMPLETE
401,1.2462698101997376,2025-10-13 22:17:23.804155,2025-10-13 22:17:44.005470,0 days 00:00:20.201315,relu,64,0.0,4,huber,0.0007160283274634461,0.32889179098680044,1.992402395058005e-06,128,,COMPLETE
402,1.2649724721908568,2025-10-13 22:17:44.092337,2025-10-13 22:18:07.128820,0 days 00:00:23.036483,relu,64,0.0,4,mae,0.000715122724106655,0.3225083177085014,1.923956176151502e-06,128,,COMPLETE
403,1.2553556561470032,2025-10-13 22:18:07.231427,2025-10-13 22:18:30.527496,0 days 00:00:23.296069,relu,64,0.0,4,huber,0.0006436189538939725,0.3280299242943871,2.2997776985076105e-06,128,,COMPLETE
404,1.2505870103836059,2025-10-13 22:18:30.612103,2025-10-13 22:18:53.340679,0 days 00:00:22.728576,relu,64,0.0,4,huber,0.0007664642756418175,0.32727504009336594,2.0762944215460367e-06,128,,COMPLETE
405,1.278698194026947,2025-10-13 22:18:53.442190,2025-10-13 22:19:30.605140,0 days 00:00:37.162950,relu,32,0.0,4,huber,0.0007171617974090569,0.31962328410610485,1.763747563682226e-06,128,,COMPLETE
406,1.5072322845458985,2025-10-13 22:19:30.707761,2025-10-13 22:19:58.070957,0 days 00:00:27.363196,relu,64,0.3,4,huber,0.0008189458613410798,0.32405013731732984,3.4715800457491666e-06,128,,COMPLETE
407,1.3174081444740295,2025-10-13 22:19:58.172306,2025-10-13 22:20:19.416085,0 days 00:00:21.243779,relu,64,0.0,4,huber,0.0006788037143837436,0.33125302043661914,2.510996868035206e-06,256,True,COMPLETE
408,1.4461656570434571,2025-10-13 22:20:19.517566,2025-10-13 22:20:45.135022,0 days 00:00:25.617456,relu,64,0.2,4,huber,0.0007350844556856341,0.3283914493107704,1.9272438751205344e-06,128,,COMPLETE
409,1.2785155534744264,2025-10-13 22:20:45.236703,2025-10-13 22:21:11.981955,0 days 00:00:26.745252,relu,64,0.0,6,huber,0.0007487769553172062,0.33533114101164313,1.601972800574531e-06,128,,COMPLETE
410,1.3369779467582703,2025-10-13 22:21:12.083252,2025-10-13 22:22:19.948861,0 days 00:01:07.865609,relu,16,0.0,4,huber,0.0006959481605638376,0.32470015317180795,1.8101088297319425e-06,128,,COMPLETE
411,1.2715763330459595,2025-10-13 22:22:20.050107,2025-10-13 22:22:35.820883,0 days 00:00:15.770776,relu,64,0.0,4,huber,0.0007648201517023151,0.31335705325989416,2.6659736275590992e-05,512,,COMPLETE
412,1.2607380509376527,2025-10-13 22:22:35.913673,2025-10-13 22:22:58.275386,0 days 00:00:22.361713,relu,64,0.0,4,huber,0.0007833822996407542,0.3329997063356997,7.941337362611233e-06,128,,COMPLETE
413,1.2636227250099181,2025-10-13 22:22:58.376869,2025-10-13 22:23:18.409055,0 days 00:00:20.032186,relu,64,0.0,4,huber,0.0008006998727362746,0.33789297673179747,2.184286367912392e-06,128,,COMPLETE
414,1.2869233012199401,2025-10-13 22:23:18.500911,2025-10-13 22:23:38.194658,0 days 00:00:19.693747,relu,64,0.0,4,huber,0.000729637710394772,0.31526769298680896,1.5443103978272375e-06,128,,COMPLETE
415,1.2382978320121765,2025-10-13 22:23:38.295884,2025-10-13 22:23:57.969809,0 days 00:00:19.673925,relu,64,0.0,4,huber,0.0009097237992279381,0.3310333858262147,1.6641857032729972e-06,128,,COMPLETE
416,1.3331602811813354,2025-10-13 22:23:58.054119,2025-10-13 22:24:07.962243,0 days 00:00:09.908124,relu,64,0.0,4,huber,0.000712720806819054,0.32980652297364654,1.7471813260988458e-06,1024,,COMPLETE
417,1.2781355142593385,2025-10-13 22:24:08.064121,2025-10-13 22:24:26.238625,0 days 00:00:18.174504,relu,64,0.0,4,huber,0.0007376556716377648,0.3215490080869487,2.2543632951171877e-05,128,,COMPLETE
418,1.2811020612716675,2025-10-13 22:24:26.321603,2025-10-13 22:24:45.587364,0 days 00:00:19.265761,relu,64,0.0,4,mse,0.0006986007516021222,0.3270604518702586,2.05799556346066e-06,128,,COMPLETE
419,1.2769963145256042,2025-10-13 22:24:45.688686,2025-10-13 22:25:05.020736,0 days 00:00:19.332050,relu,64,0.0,4,huber,0.0008986137872483939,0.33385582530945085,1.6445910775550419e-06,128,,COMPLETE
420,1.2567657470703124,2025-10-13 22:25:05.120440,2025-10-13 22:25:26.774087,0 days 00:00:21.653647,relu,64,0.0,4,huber,0.0009149877897293875,0.337363994521019,1.2717556413591294e-05,128,,COMPLETE
421,1.2781500458717345,2025-10-13 22:25:26.869608,2025-10-13 22:25:48.414148,0 days 00:00:21.544540,relu,64,0.0,3,huber,0.0006061821901806622,0.3417613228460432,1.4800034946960673e-06,128,,COMPLETE
422,1.2735339403152466,2025-10-13 22:25:48.514497,2025-10-13 22:26:07.846543,0 days 00:00:19.332046,relu,64,0.0,4,huber,0.0008681075001580114,0.3310400210800412,2.5275034931885294e-06,128,,COMPLETE
423,1.3454241275787353,2025-10-13 22:26:07.933403,2025-10-13 22:26:32.123723,0 days 00:00:24.190320,relu,64,0.1,4,huber,0.0008822316588459993,0.3249794677046653,9.519368212650649e-06,128,,COMPLETE
424,1.2335927486419678,2025-10-13 22:26:32.225201,2025-10-13 22:26:55.138074,0 days 00:00:22.912873,relu,64,0.0,4,huber,0.0006690817597466432,0.32873136895358795,1.7870621331801455e-06,128,,COMPLETE
425,1.280336332321167,2025-10-13 22:26:55.224459,2025-10-13 22:27:38.151227,0 days 00:00:42.926768,relu,32,0.0,4,mae,0.0006552671377649533,0.31875062647110586,2.0498264972009032e-06,128,,COMPLETE
426,1.2475319743156432,2025-10-13 22:27:38.251448,2025-10-13 22:27:59.808396,0 days 00:00:21.556948,relu,64,0.0,4,huber,0.0007420391504632573,0.3281125495198744,2.1767788142884144e-06,128,,COMPLETE
427,1.2633864879608154,2025-10-13 22:27:59.895302,2025-10-13 22:28:21.269186,0 days 00:00:21.373884,relu,64,0.0,4,huber,0.0006386521593622766,0.32189805995630055,1.8293549794961966e-06,128,,COMPLETE
428,1.495118510723114,2025-10-13 22:28:21.370659,2025-10-13 22:28:49.562430,0 days 00:00:28.191771,relu,64,0.3,4,huber,0.0008370609394283514,0.33682223095012037,2.9160954013502452e-06,128,,COMPLETE
429,1.2569567084312439,2025-10-13 22:28:49.662894,2025-10-13 22:29:10.286835,0 days 00:00:20.623941,relu,64,0.0,4,huber,0.0007816140456735623,0.32807936442950303,0.00012672072893168233,128,,COMPLETE
430,1.2783717036247253,2025-10-13 22:29:10.373486,2025-10-13 22:29:30.165824,0 days 00:00:19.792338,relu,64,0.0,4,huber,0.0006846865130365454,0.3346004009218364,1.4700790903620594e-05,128,,COMPLETE
431,1.2412019848823548,2025-10-13 22:29:30.266363,2025-10-13 22:29:51.099560,0 days 00:00:20.833197,relu,64,0.0,4,huber,0.0006176301690037434,0.3227262850473075,1.7792629638711637e-06,128,,COMPLETE
432,1.271861457824707,2025-10-13 22:29:51.187231,2025-10-13 22:30:11.070416,0 days 00:00:19.883185,relu,64,0.0,4,huber,0.0006369790153831855,0.32505240270467545,2.508540192150168e-06,128,,COMPLETE
433,1.3452159285545349,2025-10-13 22:30:11.171429,2025-10-13 22:31:33.303332,0 days 00:01:22.131903,relu,16,0.0,4,huber,0.000628897283250975,0.3418869452453358,1.920819721608972e-06,256,True,COMPLETE
434,1.2778469800949097,2025-10-13 22:31:33.404728,2025-10-13 22:31:53.556817,0 days 00:00:20.152089,relu,64,0.0,4,huber,0.0006514574871705158,0.3303412199757719,1.728711191066163e-06,128,,COMPLETE
435,1.3212673544883728,2025-10-13 22:31:53.657754,2025-10-13 22:32:18.864345,0 days 00:00:25.206591,relu,64,0.2,4,huber,0.0005718711771308119,0.3317840973062151,1.967873884499312e-06,512,,COMPLETE
436,1.265566873550415,2025-10-13 22:32:18.967924,2025-10-13 22:32:38.288318,0 days 00:00:19.320394,relu,64,0.0,4,huber,0.0006771442194381207,0.2825442830085944,2.234912885302766e-06,128,,COMPLETE
437,1.2698769927024842,2025-10-13 22:32:38.378444,2025-10-13 22:33:01.139000,0 days 00:00:22.760556,relu,64,0.0,4,huber,0.0006091949367497067,0.32331738020888806,1.5272859533312506e-06,128,,COMPLETE
438,1.2591901302337647,2025-10-13 22:33:01.241330,2025-10-13 22:33:22.388805,0 days 00:00:21.147475,relu,64,0.0,4,huber,0.0007020760671633113,0.33844140752327434,4.3725680351187714e-06,128,,COMPLETE
439,1.2730934262275695,2025-10-13 22:33:22.477003,2025-10-13 22:33:44.603772,0 days 00:00:22.126769,relu,64,0.0,4,huber,0.0006662906339542153,0.3437684697178688,1.7211902488721226e-06,128,,COMPLETE
440,1.2767206668853759,2025-10-13 22:33:44.706717,2025-10-13 22:34:05.978285,0 days 00:00:21.271568,relu,64,0.0,4,huber,0.0006570697823271403,0.3330293794699693,1.8247413847676828e-05,128,,COMPLETE
441,1.2609363436698913,2025-10-13 22:34:06.080767,2025-10-13 22:34:27.493706,0 days 00:00:21.412939,relu,64,0.0,4,huber,0.0005449887326101663,0.32433275106566267,7.009882734409966e-06,128,,COMPLETE
442,1.2674145221710205,2025-10-13 22:34:27.582463,2025-10-13 22:34:51.670350,0 days 00:00:24.087887,relu,64,0.0,4,huber,0.0005032209959015547,0.327965309411856,1.6613621935136436e-06,128,,COMPLETE
443,1.2869916915893556,2025-10-13 22:34:51.772993,2025-10-13 22:35:04.726935,0 days 00:00:12.953942,relu,64,0.0,4,mse,0.0006166054135047916,0.3392392997099494,1.0527342417364233e-05,1024,,COMPLETE
444,1.341566264629364,2025-10-13 22:35:04.830017,2025-10-13 22:35:24.450551,0 days 00:00:19.620534,relu,64,0.0,2,huber,0.0005958046635881299,0.32057940243164057,2.0699336093152644e-05,128,,COMPLETE
445,1.259546434879303,2025-10-13 22:35:24.544893,2025-10-13 22:35:48.715151,0 days 00:00:24.170258,relu,64,0.0,4,huber,0.0005617806386564818,0.33569618389239303,1.4292576880504061e-06,128,,COMPLETE
446,1.2593199253082275,2025-10-13 22:35:48.819462,2025-10-13 22:36:09.448323,0 days 00:00:20.628861,relu,64,0.0,4,huber,0.0007519534843327797,0.3290684173039965,8.458179796524246e-06,128,,COMPLETE
447,1.2664196491241455,2025-10-13 22:36:09.552592,2025-10-13 22:36:30.415702,0 days 00:00:20.863110,relu,64,0.0,4,huber,0.0007169076914218559,0.34745939426851685,1.2934554086864403e-05,128,,COMPLETE
448,1.3931549429893493,2025-10-13 22:36:30.502800,2025-10-13 22:37:18.361383,0 days 00:00:47.858583,relu,32,0.1,4,mae,0.000589186769366163,0.3326644962648753,1.5968628655666854e-05,128,,COMPLETE
449,1.2458850741386414,2025-10-13 22:37:18.463871,2025-10-13 22:37:39.871972,0 days 00:00:21.408101,relu,64,0.0,4,huber,0.0008264893595754676,0.34153454952870493,1.6628899109877967e-06,128,,COMPLETE
450,1.2503731489181518,2025-10-13 22:37:39.974281,2025-10-13 22:38:02.821457,0 days 00:00:22.847176,relu,64,0.0,4,huber,0.0007854390262500539,0.34578358019407585,2.305333779022016e-06,128,,COMPLETE
451,1.2410047888755797,2025-10-13 22:38:02.911263,2025-10-13 22:38:23.091070,0 days 00:00:20.179807,relu,64,0.0,4,huber,0.0008079230310870484,0.3442504721646183,1.961913199994754e-06,128,,COMPLETE
452,1.2475207567214965,2025-10-13 22:38:23.193246,2025-10-13 22:38:44.280695,0 days 00:00:21.087449,relu,64,0.0,4,huber,0.0007927992855233055,0.3483768285438006,2.044644158544773e-06,128,,COMPLETE
453,1.2555148363113404,2025-10-13 22:38:44.384071,2025-10-13 22:39:05.530284,0 days 00:00:21.146213,relu,64,0.0,4,huber,0.0008050335102334046,0.342222287651037,2.462967265052813e-06,128,,COMPLETE
454,1.4941050171852113,2025-10-13 22:39:05.620135,2025-10-13 22:39:36.666627,0 days 00:00:31.046492,relu,64,0.3,4,huber,0.0007668571145973015,0.3501591018198907,1.8942590044863426e-06,128,,COMPLETE
455,1.2587072372436523,2025-10-13 22:39:36.770080,2025-10-13 22:39:59.085562,0 days 00:00:22.315482,relu,64,0.0,4,huber,0.0008109309064408036,0.3432207382443396,2.748928681766262e-06,128,,COMPLETE
456,1.2249249815940857,2025-10-13 22:39:59.174478,2025-10-13 22:40:22.170405,0 days 00:00:22.995927,relu,64,0.0,4,huber,0.0008260107741014783,0.3457472294006061,1.7848043973719601e-06,128,,COMPLETE
457,1.2633583068847656,2025-10-13 22:40:22.272488,2025-10-13 22:40:43.220549,0 days 00:00:20.948061,relu,64,0.0,4,huber,0.0008232290254925419,0.3501501712021681,1.665587471013303e-06,128,,COMPLETE
458,1.3197914481163024,2025-10-13 22:40:43.324131,2025-10-13 22:41:40.290107,0 days 00:00:56.965976,relu,16,0.0,4,huber,0.0008243716756159607,0.34498814726572125,1.7874491328899629e-06,512,,COMPLETE
459,1.4541654348373414,2025-10-13 22:41:40.391432,2025-10-13 22:42:06.562117,0 days 00:00:26.170685,relu,64,0.2,4,huber,0.0008302047574587272,0.3523131317953948,2.15067659664983e-06,128,,COMPLETE
460,1.320471954345703,2025-10-13 22:42:06.662103,2025-10-13 22:42:27.333127,0 days 00:00:20.671024,relu,64,0.0,4,huber,0.0007997352962505613,0.34037398348335435,1.6090899821805134e-06,256,True,COMPLETE
461,1.2878303170204162,2025-10-13 22:42:27.416567,2025-10-13 22:42:47.337489,0 days 00:00:19.920922,relu,64,0.0,4,huber,0.0008455435682935373,0.3453275802435652,1.4917800633244478e-06,128,,COMPLETE
462,1.267386758327484,2025-10-13 22:42:47.438312,2025-10-13 22:43:06.071525,0 days 00:00:18.633213,relu,64,0.0,4,huber,0.0008140755384682229,0.348580535707798,1.7819167205596532e-06,128,,COMPLETE
463,1.2741088271141052,2025-10-13 22:43:06.170875,2025-10-13 22:43:26.521592,0 days 00:00:20.350717,relu,64,0.0,4,huber,0.0008317370063968965,0.3421393087399121,1.4561525052868959e-06,128,,COMPLETE
464,1.2608216166496278,2025-10-13 22:43:26.609224,2025-10-13 22:43:46.238217,0 days 00:00:19.628993,relu,64,0.0,4,mse,0.0007805974175521736,0.33729353254949473,5.586255161770115e-06,128,,COMPLETE
465,1.2568485140800476,2025-10-13 22:43:46.331479,2025-10-13 22:44:06.095786,0 days 00:00:19.764307,relu,64,0.0,4,huber,0.0008508319704054626,0.34155020003198294,1.6329163713145345e-06,128,,COMPLETE
466,1.2730703949928284,2025-10-13 22:44:06.195571,2025-10-13 22:44:25.631822,0 days 00:00:19.436251,relu,64,0.0,4,huber,0.0008423971375913119,0.35384986519456163,3.4406992855369547e-06,128,,COMPLETE
467,1.3467688322067262,2025-10-13 22:44:25.718893,2025-10-13 22:44:37.609392,0 days 00:00:11.890499,relu,64,0.0,2,huber,0.0008018383525676674,0.34703209314439226,9.366049867071674e-06,1024,,COMPLETE
468,1.29133882522583,2025-10-13 22:44:37.719888,2025-10-13 22:45:02.575288,0 days 00:00:24.855400,relu,64,0.0,6,huber,0.0008689447579611496,0.3387978155976717,1.1587513729485082e-05,128,,COMPLETE
469,1.244350504875183,2025-10-13 22:45:02.677591,2025-10-13 22:45:22.584029,0 days 00:00:19.906438,relu,64,0.0,4,huber,0.0007726805802360605,0.34381023595191074,1.40786480220964e-06,128,,COMPLETE
470,1.2798931360244752,2025-10-13 22:45:22.679359,2025-10-13 22:45:41.449045,0 days 00:00:18.769686,relu,64,0.0,3,huber,0.0007538446261388211,0.3493174754842905,1.3467684618970187e-06,128,,COMPLETE
471,1.2515142679214477,2025-10-13 22:45:41.550029,2025-10-13 22:46:04.948354,0 days 00:00:23.398325,relu,64,0.0,4,mae,0.0007835060073739974,0.34483266677555413,1.3956337578859892e-06,128,,COMPLETE
472,1.3090325713157653,2025-10-13 22:46:05.037306,2025-10-13 22:46:38.265429,0 days 00:00:33.228123,relu,32,0.0,4,huber,0.0007669954908960808,0.35275162107910973,1.4100475611406256e-06,128,,COMPLETE
473,1.3207747340202332,2025-10-13 22:46:38.366854,2025-10-13 22:47:04.252145,0 days 00:00:25.885291,relu,64,0.1,4,huber,0.0011446032790014733,0.3708267232942697,7.2722996546271945e-06,128,,COMPLETE
474,1.2643795251846313,2025-10-13 22:47:04.353309,2025-10-13 22:47:24.674967,0 days 00:00:20.321658,relu,64,0.0,4,huber,0.0009317203693815167,0.33509459906099465,1.8803135197053909e-06,128,,COMPLETE
475,1.2415233373641967,2025-10-13 22:47:24.759575,2025-10-13 22:47:45.876985,0 days 00:00:21.117410,relu,64,0.0,4,huber,0.00108431536056256,0.356387608692047,1.2813859946387439e-06,128,,COMPLETE
476,1.2884591102600098,2025-10-13 22:47:45.980324,2025-10-13 22:48:03.403149,0 days 00:00:17.422825,relu,64,0.0,4,huber,0.0011165129945558399,0.35540809978263804,1.5116450576134762e-06,128,,COMPLETE
477,1.2840309381484984,2025-10-13 22:48:03.491745,2025-10-13 22:48:21.336217,0 days 00:00:17.844472,relu,64,0.0,4,huber,0.0009833842163267728,0.36055623002945525,1.3608683749406322e-06,128,,COMPLETE
478,1.2630874752998351,2025-10-13 22:48:21.439065,2025-10-13 22:48:40.106406,0 days 00:00:18.667341,relu,64,0.0,4,huber,0.0012177969229405642,0.35791826214321665,2.1335095757211703e-06,128,,COMPLETE
479,1.3411693930625916,2025-10-13 22:48:40.196389,2025-10-13 22:49:42.797701,0 days 00:01:02.601312,relu,16,0.0,4,huber,0.001078178067210529,0.35140224101680234,1.5795472849659116e-06,128,,COMPLETE
480,1.2680970549583435,2025-10-13 22:49:42.899157,2025-10-13 22:50:03.339633,0 days 00:00:20.440476,relu,64,0.0,4,huber,0.0008965944673600237,0.35514312714274177,1.0456118205729414e-05,128,,COMPLETE
481,1.520101535320282,2025-10-13 22:50:03.441410,2025-10-13 22:50:32.387540,0 days 00:00:28.946130,relu,64,0.3,4,huber,0.0005821513502610333,0.3486677001192724,9.068568356702356e-05,128,,COMPLETE
482,1.2622681498527526,2025-10-13 22:50:32.489168,2025-10-13 22:50:53.572950,0 days 00:00:21.083782,relu,64,0.0,4,huber,0.0009645556826169592,0.34519344887563164,1.8144183478443226e-06,128,,COMPLETE
483,1.2830595970153809,2025-10-13 22:50:53.674196,2025-10-13 22:51:19.326968,0 days 00:00:25.652772,relu,64,0.0,4,huber,0.0007643920608399475,0.3381973132678354,1.2960125832184496e-06,256,True,COMPLETE
484,1.3231178641319274,2025-10-13 22:51:19.414165,2025-10-13 22:51:42.384838,0 days 00:00:22.970673,relu,64,0.2,4,huber,0.0007929151248507242,0.32587635289981115,8.162219597276268e-06,512,,COMPLETE
485,1.3264354944229126,2025-10-13 22:51:42.487372,2025-10-13 22:52:02.898768,0 days 00:00:20.411396,relu,64,0.0,2,huber,0.0009224245939736229,0.35345100135813085,1.5315109226449126e-06,128,,COMPLETE
486,1.2993292808532715,2025-10-13 22:52:02.987174,2025-10-13 22:52:20.585804,0 days 00:00:17.598630,relu,64,0.0,4,mse,0.0012552841532425755,0.3587194204719232,1.2503632715411778e-06,128,,COMPLETE
487,1.2483075976371765,2025-10-13 22:52:20.688230,2025-10-13 22:52:44.344746,0 days 00:00:23.656516,relu,64,0.0,4,huber,0.0006257392068084221,0.33335388123406223,2.3416805691274557e-06,128,,COMPLETE
488,1.2723318338394165,2025-10-13 22:52:44.446727,2025-10-13 22:53:03.526775,0 days 00:00:19.080048,relu,64,0.0,4,huber,0.0009469170129994145,0.3460724520211708,1.783998668354921e-06,128,,COMPLETE
489,1.2383270740509034,2025-10-13 22:53:03.619867,2025-10-13 22:53:24.737890,0 days 00:00:21.118023,relu,64,0.0,4,huber,0.0009045143168522492,0.3182554963754656,0.0006709672807326891,128,,COMPLETE
490,1.2638531804084778,2025-10-13 22:53:24.839236,2025-10-13 22:53:45.152094,0 days 00:00:20.312858,relu,64,0.0,4,huber,0.0008840971192253436,0.31653158117056585,0.0009004832657257703,128,,COMPLETE
491,1.2705514788627625,2025-10-13 22:53:45.246056,2025-10-13 22:54:05.609031,0 days 00:00:20.362975,relu,64,0.0,4,huber,0.0009066665637305343,0.31958881773708164,0.0001680280553718662,128,,COMPLETE
492,1.317980945110321,2025-10-13 22:54:05.696455,2025-10-13 22:54:15.366444,0 days 00:00:09.669989,relu,64,0.0,4,huber,0.0008624122235048624,0.3229822504479415,1.1574194100874077e-05,1024,,COMPLETE
493,1.2610766649246217,2025-10-13 22:54:15.465232,2025-10-13 22:54:33.151373,0 days 00:00:17.686141,relu,64,0.0,4,huber,0.0008961678351027543,0.32012604526982796,6.1406439228715274e-06,128,,COMPLETE
494,1.2974770665168762,2025-10-13 22:54:33.252270,2025-10-13 22:55:04.873964,0 days 00:00:31.621694,relu,32,0.0,4,huber,0.0008099105695533838,0.3280048899056021,9.62077300092442e-06,128,,COMPLETE
495,1.2907002210617065,2025-10-13 22:55:04.977996,2025-10-13 22:55:35.037187,0 days 00:00:30.059191,relu,64,0.0,6,mae,0.0005310804675468589,0.31345361039689557,1.2936151863680325e-05,128,,COMPLETE
