number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_dropout,params_layers,params_loss,params_max_lr,params_pct_start,params_weight_decay,params_width,user_attrs_constraint_adjusted_dropout,state
89,1.0239073872566222,2025-10-13 21:16:36.343777,2025-10-13 21:17:26.319284,0 days 00:00:49.975507,relu,64,0.0,6,mse,0.0005371694999208159,0.21480682929220607,0.00019671090637113877,512,,COMPLETE
90,1.0147160625457763,2025-10-13 21:17:26.440702,2025-10-13 21:18:28.326551,0 days 00:01:01.885849,relu,64,0.0,3,huber,0.0005510589485639055,0.23714709100459688,0.00011242295658563351,256,True,COMPLETE
91,0.9859586000442505,2025-10-13 21:18:28.458623,2025-10-13 21:19:43.692164,0 days 00:01:15.233541,relu,64,0.0,6,huber,0.0006305343723305515,0.2259187935995665,0.0003037334663459894,512,,COMPLETE
92,0.9953530132770538,2025-10-13 21:19:43.825741,2025-10-13 21:20:49.755243,0 days 00:01:05.929502,relu,64,0.0,6,huber,0.00057545180404033,0.25220629109777626,0.00015862803967182806,512,,COMPLETE
93,0.9810246646404266,2025-10-13 21:20:49.890011,2025-10-13 21:21:53.027425,0 days 00:01:03.137414,relu,64,0.0,6,huber,0.0006036958413466535,0.2220824176817618,0.00014882284750022178,512,,COMPLETE
94,0.9962350249290466,2025-10-13 21:21:53.156794,2025-10-13 21:22:50.243696,0 days 00:00:57.086902,relu,64,0.0,2,huber,0.0005620210149572747,0.2158047389650242,0.00021768779362222682,512,,COMPLETE
95,0.9773921012878418,2025-10-13 21:22:50.376541,2025-10-13 21:25:14.150693,0 days 00:02:23.774152,relu,32,0.0,6,huber,0.0006720117333388203,0.24234267250095043,9.259410333878565e-05,512,,COMPLETE
96,0.9889155745506286,2025-10-13 21:25:14.285530,2025-10-13 21:27:00.756333,0 days 00:01:46.470803,relu,64,0.1,6,mae,0.0005861167423326469,0.23228294563486898,5.675628446536177e-05,512,,COMPLETE
97,0.9648885369300843,2025-10-13 21:27:00.891016,2025-10-13 21:28:21.045249,0 days 00:01:20.154233,relu,64,0.0,6,huber,0.0006276066907934382,0.23731512727654472,0.00035066882665254237,512,,COMPLETE
98,0.9887199878692627,2025-10-13 21:28:21.177734,2025-10-13 21:29:49.763082,0 days 00:01:28.585348,relu,64,0.0,6,huber,0.00062583840236318,0.23580997826149752,0.00035616321338548116,128,,COMPLETE
99,0.9824996292591095,2025-10-13 21:29:49.895498,2025-10-13 21:31:00.926495,0 days 00:01:11.030997,relu,64,0.0,6,huber,0.0006030935075058302,0.2760199059123377,0.000551613830454747,512,,COMPLETE
100,1.0726767897605896,2025-10-13 21:31:01.059880,2025-10-13 21:37:16.403433,0 days 00:06:15.343553,relu,16,0.3,6,huber,0.0005319998629674952,0.24620357077431948,0.00027802298135849696,512,,COMPLETE
101,0.959055918455124,2025-10-13 21:37:16.538292,2025-10-13 21:38:40.252095,0 days 00:01:23.713803,relu,64,0.0,6,huber,0.0005529134203203001,0.20160557320267264,0.00017584631779335807,512,,COMPLETE
102,0.9691314280033112,2025-10-13 21:38:40.382120,2025-10-13 21:39:48.917275,0 days 00:01:08.535155,relu,64,0.0,6,huber,0.0005566609656482657,0.2016171299908245,0.0001792560031353501,512,,COMPLETE
103,0.9723059296607971,2025-10-13 21:39:49.052551,2025-10-13 21:41:03.047724,0 days 00:01:13.995173,relu,64,0.0,6,huber,0.0005580189930827277,0.2031791961759272,0.00022618214906203172,512,,COMPLETE
104,0.9742799162864685,2025-10-13 21:41:03.174779,2025-10-13 21:42:08.758781,0 days 00:01:05.584002,relu,64,0.0,6,huber,0.0005421681962787129,0.20156534545939492,0.00018036906157164274,512,,COMPLETE
105,0.9901075756549835,2025-10-13 21:42:08.893499,2025-10-13 21:43:02.626147,0 days 00:00:53.732648,relu,64,0.0,3,huber,0.0005182904273185977,0.20592831845057602,0.0002112653222678226,512,,COMPLETE
106,0.9822433233261109,2025-10-13 21:43:02.760929,2025-10-13 21:44:06.839831,0 days 00:01:04.078902,relu,64,0.0,6,huber,0.0006459465618759012,0.21313804515067256,0.00022906010153159306,512,,COMPLETE
107,1.0035842597484588,2025-10-13 21:44:06.974556,2025-10-13 21:44:56.436118,0 days 00:00:49.461562,relu,64,0.0,2,huber,0.0006110838273137399,0.20785807278847845,0.00011340426797300173,512,,COMPLETE
108,0.9726424634456634,2025-10-13 21:44:56.570214,2025-10-13 21:46:05.110760,0 days 00:01:08.540546,relu,64,0.0,6,huber,0.0005542175973091627,0.21751417469789924,0.00018377276301072962,512,,COMPLETE
109,1.001705950498581,2025-10-13 21:46:05.244394,2025-10-13 21:47:09.261593,0 days 00:01:04.017199,relu,64,0.0,6,mse,0.0005291500660953001,0.20094633240843762,0.00026231705585419966,512,,COMPLETE
110,1.0186971247196197,2025-10-13 21:47:09.392112,2025-10-13 21:50:06.011274,0 days 00:02:56.619162,relu,32,0.0,6,huber,0.0007455866285793264,0.21940109072115865,0.00017959881387461998,256,True,COMPLETE
111,0.9747734785079956,2025-10-13 21:50:06.146483,2025-10-13 21:51:16.653443,0 days 00:01:10.506960,relu,64,0.0,6,huber,0.0005532221314584597,0.20513521702162224,0.00012864784553899826,512,,COMPLETE
112,0.9771094858646393,2025-10-13 21:51:16.788466,2025-10-13 21:52:26.907606,0 days 00:01:10.119140,relu,64,0.0,6,huber,0.0005943496602996563,0.211137897597963,0.00024474587059915656,512,,COMPLETE
113,0.9774091958999633,2025-10-13 21:52:27.036777,2025-10-13 21:53:40.219608,0 days 00:01:13.182831,relu,64,0.0,6,huber,0.0006321073852656134,0.22747452452054548,0.00032465828518212246,512,,COMPLETE
114,0.9675531804561615,2025-10-13 21:53:40.346599,2025-10-13 21:55:01.164657,0 days 00:01:20.818058,relu,64,0.0,6,huber,0.0005551871675935892,0.21732765988499522,0.00014435951206490165,512,,COMPLETE
115,0.9782846808433533,2025-10-13 21:55:01.303322,2025-10-13 21:56:13.636429,0 days 00:01:12.333107,relu,64,0.0,6,huber,0.0005773523538433896,0.22280231912016943,0.00018159072813225146,512,,COMPLETE
116,0.9737120926380157,2025-10-13 21:56:13.771084,2025-10-13 21:57:33.063502,0 days 00:01:19.292418,relu,64,0.0,6,mae,0.0005178552619736533,0.2001773731123394,0.0002828353658573968,512,,COMPLETE
117,0.991801279783249,2025-10-13 21:57:33.186284,2025-10-13 21:58:53.965274,0 days 00:01:20.778990,relu,64,0.1,6,huber,0.0005386926436258474,0.21031202200358587,0.00048791253467744946,512,,COMPLETE
118,0.9786984503269196,2025-10-13 21:58:54.099767,2025-10-13 22:00:10.659993,0 days 00:01:16.560226,relu,64,0.0,6,huber,0.0006899247076834895,0.21844686954175235,0.00020825181840165573,512,,COMPLETE
119,1.0131923377513885,2025-10-13 22:00:10.795166,2025-10-13 22:01:34.737894,0 days 00:01:23.942728,relu,64,0.0,6,huber,0.0005657218710931227,0.23105356010609776,0.00013429784441427805,128,,COMPLETE
120,0.9839698791503906,2025-10-13 22:01:34.872595,2025-10-13 22:02:52.311864,0 days 00:01:17.439269,relu,64,0.0,6,huber,0.0006603515429738785,0.20793313669609054,8.227959979080737e-05,512,,COMPLETE
121,0.9755527973175049,2025-10-13 22:02:52.439914,2025-10-13 22:04:00.214459,0 days 00:01:07.774545,relu,64,0.0,6,huber,0.0005546331880442197,0.21582657772726663,0.00016298587399658033,512,,COMPLETE
122,0.9799225509166718,2025-10-13 22:04:00.350235,2025-10-13 22:05:09.296138,0 days 00:01:08.945903,relu,64,0.0,6,huber,0.0005441691300427923,0.2380063520560286,0.000145516273447127,512,,COMPLETE
123,0.9706178069114685,2025-10-13 22:05:09.432228,2025-10-13 22:06:25.440243,0 days 00:01:16.008015,relu,64,0.0,6,huber,0.0005226232336574997,0.21803952765591153,0.00023776998624912174,512,,COMPLETE
